type,concept,page,section,body,source,gap,see_also
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,"| Dimension | Shannon/Bateson | Luhmann | Beer (VSM) | Forrester | Fuller/Hart | |---|---|---|---|---|---| | **What the Loop is** | Zero-capacity channel | Autopoietic closure | S2/S4 absence | R1 dominant attractor | Criterion 8 violation | | **What the submission is** | High-entropy signal | Legal communication | S1 input requiring S2 | Stock inflow, no outflow | Claim invoking adjudication | | **What non-determination is** | I(X;Y) → 0 | Code-free output | Viability deficit | R1 cycle completion | Rule of adjudication inoperative | | **What the Act does** | Forces I(X;Y) > 0 | Restores binary code | Inserts emergency S3 | Creates B1 balancing loop | Reinstates criterion 8 | | **What ontic collapse is** | Total channel failure | Coupling collapse | S1 beyond S2 reach | R1 with no accessible B1 | Grundnorm cascade terminated | | **Constitutional implication** | Signal unheard | S5 decoupled from S1 | Identity without operation | No restoring mechanism | Operative condition failure | | **Phainocracy** | Structured noise as governance | Code-free system as law | VSM without viable output | R1 without detectable breach | Form without criterion 8 |",FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,FSD-Ontology-2026-Extended-Framework.md,,"| Dimension | Shannon/Bateson | Luhmann | Beer (VSM) | Forrester | Fuller/Hart | |---|---|---|---|---|---| | **What the Loop is** | Zero-capacity channel | Autopoietic closure | S2/S4 absence | R1 dominant attractor | Criterion 8 violation | | **What the submission is** | High-entropy signal | Legal communication | S1 input requiring S2 | Stock inflow, no outflow | Claim invoking adjudication | | **What non-determination is** | I(X;Y) → 0 | Code-free output | Viability deficit | R1 cycle completion | Rule of adjudication inoperative | | **What the Act does** | Forces I(X;Y) > 0 | Restores binary code | Inserts emergency S3 | Creates B1 balancing loop | Reinstates criterion 8 | | **What ontic collapse is** | Total channel failure | Coupling collapse | S1 beyond S2 reach | R1 with no accessible B1 | Grundnorm cascade terminated | | **Constitutional implication** | Signal unheard | S5 decoupled from S1 | Identity without operation | No restoring mechanism | Operative condition failure | | **Phainocracy** | Structured noise as governance | Code-free system as law | VSM without viable output | R1 without detectable breach | Form without criterion 8 |",FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:OnticCollapse,FSD-Ontology-2026-Extended-Framework.md,,"| Dimension | Shannon/Bateson | Luhmann | Beer (VSM) | Forrester | Fuller/Hart | |---|---|---|---|---|---| | **What the Loop is** | Zero-capacity channel | Autopoietic closure | S2/S4 absence | R1 dominant attractor | Criterion 8 violation | | **What the submission is** | High-entropy signal | Legal communication | S1 input requiring S2 | Stock inflow, no outflow | Claim invoking adjudication | | **What non-determination is** | I(X;Y) → 0 | Code-free output | Viability deficit | R1 cycle completion | Rule of adjudication inoperative | | **What the Act does** | Forces I(X;Y) > 0 | Restores binary code | Inserts emergency S3 | Creates B1 balancing loop | Reinstates criterion 8 | | **What ontic collapse is** | Total channel failure | Coupling collapse | S1 beyond S2 reach | R1 with no accessible B1 | Grundnorm cascade terminated | | **Constitutional implication** | Signal unheard | S5 decoupled from S1 | Identity without operation | No restoring mechanism | Operative condition failure | | **Phainocracy** | Structured noise as governance | Code-free system as law | VSM without viable output | R1 without detectable breach | Form without criterion 8 |",FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,"*Constitutional Contumacy, Competent Authority Fragmentation, and the 2026 Council Presidency*",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"------------------------------------------------------------------------------------------- **Version:** 13 — September 5th, 2026 (Original Submission April 27th, 2026) ————————-- —————————————————————- **Submitted by:** The Meinhardt Initiative",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Ombudsman,Interregnum-nullificans-v13.md,,**Ombudsman Complaint:** OMB-260331-CSD014,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Ombudsman,Interregnum-nullificans-v13.md,,"**Transmitted to:** Seanad Select Committee on EU Scrutiny and Transparency; European Parliament Committee on Petitions (PETI); Office of the European Ombudsman (Article 228 TFEU); DG Competitiveness and Trade, General Secretariat of the Council; Commissioner Michael McGrath (Democracy, Justice, Rule of Law and Consumer Protection); Commissioner Maroš Šefčovič (Trade and Economic Security); Registry of the Court of Justice of the European Union",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,"This document records a statutory obligation under EU Regulation 2021/821 (the recast Dual-Use Regulation) that has not been discharged across nineteen years, spanning five governments, six Taoisigh, and two successive national competent authority designations.",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,"The Department of Foreign Affairs and Trade (DFA) held the national competent authority designation under EU Regulation 428/2009 and subsequently Regulation 2021/821 from 2009 until August 22nd, 2024.",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Determination,Interregnum-nullificans-v13.md,,"Across that full period of designation, it produced **zero evaluations** and **zero statutory determinations**.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,"On August 22nd, 2024, the Control of Exports Act 2023 commenced, transferring the competent authority designation to the Department of Enterprise, Trade and Employment (DETE).",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,The transfer did not produce a modernised competent authority.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,"It produced a competent authority function fragmented across three institutions —DETE (licensing), DFA (international regime memberships), and the Department of Defence (security assessment architecture) —with no statutory coordination mechanism between them.",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:StructuralCondition,Interregnum-nullificans-v13.md,,The structural conditions documented in this record will enter the Commission\'s formal evaluation record regardless of domestic resolution.,FSD-Ontology-2026.md — Structural Condition,,
FSD,fsd:Determination,Interregnum-nullificans-v13.md,,"It has been handed from minister to minister, from government to government, without a single statutory determination being issued —while material directly relevant to national security has been ignored at every level of the executive and legislature simultaneously.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,Competent authority obligation crystallises under EU Dual-Use Reg.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,Taoiseach Cowen's office in receipt of the submission.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:SilenceVeto,Interregnum-nullificans-v13.md,,First documented Silence Veto.,FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,Cross-departmental character of the submission formally established.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"Larry Rooney characterised the office as not the first point of contact on international security or operational intelligence, invited submission by email, stalled processing on a credentials condition, and identified no alternative body — while conceding in the same exchange that the Petitioner ""may have information of interest to the State."" No referral issued.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,Interregnum-nullificans-v13.md,,"Did not progress the outstanding obligation, did not refer the record to DETE, and issued no ministerial determination.** **TRANSFER-WITHOUT-DISCHARGE CONFIRMED.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,submissions of 2006 addressed.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:NullificationLoop,Interregnum-nullificans-v13.md,,"Either the Nullification Loop produced a policy instrument reinventing a capability already in custody since 2006, or the record was knowingly excluded from DTCI's formation.",FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"Operational failure documented in real time, in the same email thread as the submission.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Ombudsman,Interregnum-nullificans-v13.md,,2026** **Ombudsman Complaint lodged: OMB-260331-CSD014** Complaint documents systematic administrative silence and the McEntee Foreclosure.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Ombudsman,Interregnum-nullificans-v13.md,,Parallel to Ombudsman complaint under Art.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"22, 2026** **Formal submission to DG Competitiveness and Trade (Council Secretariat)** Three-institution fragmentation formally placed before the Council Secretariat.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,The Joint Committee on Defence and National Security noted a submission in private session and produced nothing further.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,The Seanad Select Committee refused a submission without statutory basis.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:NullificationLoop,Interregnum-nullificans-v13.md,,The combined operation of these four channels constitutes a **nullification loop**.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,Interregnum-nullificans-v13.md,,"27, 2025); Determination of Petition (Dec.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"12, 2025); consolidating submission to Clerk Farmer (Mar.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"18, 2025 Submission declined on jurisdiction grounds.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,26 resubmission noted in private session.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"11--12, 2026 Submission addressing EU Reg.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- **Senator McDowell's observation at the March 3rd sitting is directly operative here: the Cabinet procedure requiring Ministers to warn each other of cross-departmental implications ""is not replicated in the Oireachtas between the various committees.""** *This submission is the notification the Oireachtas has not replicated.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,Interregnum-nullificans-v13.md,,"Larry Rooney acknowledged that the Petitioner ""may have information of interest to the State,"" invited submission of relevant data by email, then stalled processing on a credentials condition without identifying any alternative body.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,"The McEntee Foreclosure of February 4th, 2026 relies on the 2025 conclusion without acknowledging the 2009 contradiction, without reference to Storm Éowyn, without reference to the formal rebuttal of June 3rd, 2025, and without reference to the competent authority obligation.",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:CompetentAuthority,Interregnum-nullificans-v13.md,,--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- **IV.1 —Conflation of Generic Discipline with Specific Corpus** --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- The competent authority obligation is discharged by evaluating the specific submitted material against the statutory framework.,FSD-Ontology-2026.md — Competent Authority,,
